user_id,attr_1,attr_2,attr_3,age,domain
73488,1.0,1.0,1.0,22.0,@gmail.com
73489,,1.0,0.0,,@gmail.com
73490,,1.0,0.0,,@gmail.com
73491,1.0,1.0,1.0,36.0,@gmail.com
73492,,1.0,0.0,,@gmail.com
73493,,1.0,0.0,,@gmail.com
73494,,1.0,0.0,,@gmail.com
73495,,1.0,0.0,,@gmail.com
73496,,1.0,0.0,,@gmail.com
73497,1.0,1.0,1.0,30.0,@gmail.com
73498,,1.0,0.0,,@gmail.com
73499,,1.0,0.0,,@gmail.com
73500,1.0,1.0,1.0,28.0,@gmail.com
73501,,1.0,0.0,,@gmail.com
73502,1.0,1.0,2.0,41.0,@yahoo.com
73503,,1.0,0.0,,@gmail.com
73504,1.0,1.0,1.0,23.0,@gmail.com
73505,1.0,1.0,1.0,50.0,@gmail.com
73506,1.0,1.0,1.0,33.0,@gmail.com
73507,1.0,1.0,4.0,50.0,@gmail.com
73508,1.0,1.0,4.0,21.0,@gmail.com
73509,1.0,1.0,1.0,41.0,@gmail.com
73510,,1.0,0.0,,@gmail.com
73511,,1.0,0.0,,@gmail.com
73512,,1.0,0.0,,@gmail.com
73513,,1.0,0.0,,@yahoo.com
73514,1.0,1.0,2.0,39.0,@gmail.com
73515,1.0,1.0,2.0,34.0,@gmail.com
73516,,1.0,0.0,,@gmail.com
73517,,1.0,0.0,,@gmail.com
73518,1.0,1.0,2.0,25.0,@gmail.com
73519,1.0,1.0,1.0,19.0,@gmail.com
73520,1.0,1.0,1.0,43.0,@gmail.com
73521,1.0,1.0,2.0,24.0,@gmail.com
73522,1.0,1.0,2.0,55.0,@gmail.com
73523,1.0,1.0,3.0,25.0,@gmail.com
73524,,1.0,0.0,,@gmail.com
73525,1.0,1.0,2.0,50.0,@gmail.com
73526,1.0,1.0,1.0,29.0,@gmail.com
73527,,1.0,0.0,,@gmail.com
73528,1.0,1.0,1.0,18.0,@gmail.com
73529,,1.0,0.0,,@gmail.com
73530,1.0,1.0,1.0,38.0,@gmail.com
73531,1.0,1.0,3.0,50.0,@gmail.com
73532,1.0,1.0,3.0,33.0,@gmail.com
73533,1.0,1.0,1.0,40.0,@gmail.com
73534,,1.0,0.0,,@gmail.com
73535,,1.0,0.0,,@gmail.com
73536,,1.0,0.0,,@gmail.com
73537,,1.0,0.0,,@gmail.com
73538,,1.0,0.0,,@gmail.com
73539,,1.0,0.0,,@hotmail.com
73540,1.0,1.0,3.0,33.0,@gmail.com
73541,,1.0,0.0,,@gmail.com
73542,1.0,1.0,2.0,24.0,@gmail.com
73543,,1.0,0.0,,@gmail.com
73544,1.0,1.0,1.0,32.0,@gmail.com
73545,1.0,1.0,2.0,24.0,@gmail.com
73546,1.0,1.0,2.0,22.0,@gmail.com
73547,1.0,1.0,2.0,21.0,@gmail.com
73548,,1.0,0.0,,@gmail.com
73549,1.0,1.0,2.0,38.0,@gmail.com
73550,,1.0,0.0,,@gmail.com
73551,1.0,1.0,1.0,32.0,@yahoo.com
73552,1.0,1.0,4.0,28.0,@gmail.com
73553,1.0,1.0,1.0,39.0,@gmail.com
73554,,1.0,0.0,,@gmail.com
73555,,1.0,0.0,,@gmail.com
73556,,1.0,0.0,,@gmail.com
73557,1.0,1.0,2.0,25.0,@gmail.com
73558,1.0,1.0,1.0,47.0,@gmail.com
73559,,1.0,0.0,,@gmail.com
73560,,1.0,0.0,,@gmail.com
73561,1.0,1.0,1.0,22.0,@gmail.com
73562,,1.0,0.0,,@gmail.com
73563,,1.0,0.0,,@gmail.com
73564,1.0,1.0,2.0,26.0,@gmail.com
73565,,1.0,0.0,,@gmail.com
73566,,1.0,0.0,,@gmail.com
73567,1.0,1.0,4.0,36.0,@gmail.com
73568,,1.0,0.0,,@gmail.com
73569,1.0,1.0,2.0,24.0,@gmail.com
73570,1.0,1.0,2.0,20.0,@gmail.com
73571,1.0,1.0,3.0,51.0,@outlook.com
73572,,1.0,0.0,,@gmail.com
73573,1.0,1.0,1.0,51.0,@gmail.com
73574,1.0,1.0,1.0,28.0,@gmail.com
73575,1.0,1.0,1.0,27.0,@gmail.com
73576,,1.0,0.0,,@gmail.com
73577,1.0,1.0,1.0,23.0,@gmail.com
73578,1.0,1.0,1.0,24.0,@gmail.com
73579,1.0,1.0,4.0,22.0,@gmail.com
73580,1.0,1.0,2.0,37.0,@gmail.com
73581,1.0,1.0,1.0,27.0,@gmail.com
73582,1.0,1.0,4.0,31.0,@gmail.com
73583,1.0,1.0,1.0,26.0,@gmail.com
73584,1.0,1.0,1.0,38.0,@gmail.com
73585,1.0,1.0,2.0,20.0,@gmail.com
73586,,1.0,0.0,,@gmail.com
73587,,1.0,0.0,,@gmail.com
73588,1.0,1.0,2.0,18.0,@gmail.com
73589,,1.0,0.0,,@yahoo.com
73590,1.0,1.0,1.0,26.0,@gmail.com
73591,1.0,1.0,2.0,26.0,@gmail.com
73592,1.0,1.0,2.0,46.0,@gmail.com
73593,1.0,1.0,1.0,29.0,@gmail.com
73594,,1.0,0.0,,@gmail.com
73595,1.0,1.0,4.0,34.0,@gmail.com
73596,,1.0,0.0,,@gmail.com
73597,1.0,1.0,1.0,31.0,@gmail.com
73598,1.0,1.0,3.0,50.0,@gmail.com
73599,,1.0,0.0,,@gmail.com
73600,,1.0,0.0,,@gmail.com
73601,,1.0,0.0,,@gmail.com
73602,,1.0,0.0,,@gmail.com
73603,1.0,1.0,2.0,31.0,@yahoo.com
73604,1.0,1.0,2.0,20.0,@gmail.com
73605,1.0,1.0,2.0,38.0,@yahoo.com
73606,1.0,1.0,1.0,25.0,@gmail.com
73607,,1.0,0.0,,@gmail.com
73608,,1.0,0.0,,@gmail.com
73609,1.0,1.0,2.0,24.0,@icloud.com
73610,1.0,1.0,2.0,34.0,@gmail.com
73611,1.0,1.0,4.0,50.0,other
73612,1.0,1.0,2.0,26.0,@gmail.com
73613,1.0,1.0,1.0,20.0,@gmail.com
73614,1.0,1.0,1.0,23.0,@gmail.com
73615,1.0,1.0,1.0,65.0,@gmail.com
73616,1.0,1.0,1.0,42.0,@gmail.com
73617,,1.0,0.0,,@gmail.com
73618,1.0,1.0,2.0,39.0,@icloud.com
73619,1.0,1.0,1.0,27.0,@gmail.com
73620,1.0,1.0,2.0,18.0,@gmail.com
73621,1.0,1.0,1.0,19.0,@gmail.com
73622,,1.0,0.0,,@gmail.com
73623,1.0,1.0,2.0,23.0,@gmail.com
73624,,1.0,0.0,,other
73625,1.0,1.0,1.0,17.0,@gmail.com
73626,1.0,1.0,2.0,33.0,@gmail.com
73627,1.0,1.0,2.0,32.0,@yahoo.com
73628,1.0,1.0,2.0,30.0,@gmail.com
73629,1.0,1.0,2.0,38.0,@gmail.com
73630,,1.0,0.0,,@gmail.com
73631,,1.0,0.0,,@yahoo.com
73632,1.0,1.0,1.0,50.0,@gmail.com
73633,,1.0,0.0,,@gmail.com
73634,1.0,1.0,1.0,20.0,@gmail.com
73635,1.0,1.0,2.0,23.0,@gmail.com
73636,1.0,1.0,2.0,21.0,@gmail.com
73637,,1.0,0.0,,@gmail.com
73638,,1.0,0.0,,@gmail.com
73639,1.0,1.0,1.0,36.0,@gmail.com
73640,1.0,1.0,1.0,29.0,@gmail.com
73641,1.0,1.0,2.0,26.0,@icloud.com
73642,1.0,1.0,2.0,20.0,@gmail.com
73643,,1.0,0.0,,@gmail.com
73644,1.0,1.0,1.0,36.0,@gmail.com
73645,1.0,1.0,1.0,38.0,@gmail.com
73646,1.0,1.0,1.0,59.0,@gmail.com
73647,,1.0,0.0,,@gmail.com
73648,1.0,1.0,1.0,21.0,@gmail.com
73649,1.0,1.0,2.0,22.0,@gmail.com
73650,,1.0,0.0,,@yahoo.com
73651,1.0,1.0,1.0,27.0,@gmail.com
73652,1.0,1.0,4.0,25.0,@yahoo.com
73653,1.0,1.0,2.0,29.0,@gmail.com
73654,,1.0,0.0,,@gmail.com
73655,,1.0,0.0,,@gmail.com
73656,,1.0,0.0,,@gmail.com
73657,,1.0,0.0,,@gmail.com
73658,1.0,1.0,1.0,24.0,@gmail.com
73659,1.0,1.0,1.0,24.0,@gmail.com
73660,,1.0,0.0,,@yahoo.com
73661,1.0,1.0,2.0,43.0,@gmail.com
73662,,1.0,0.0,,@gmail.com
73663,,1.0,0.0,,@gmail.com
73664,,1.0,0.0,,@gmail.com
73665,1.0,1.0,3.0,50.0,@gmail.com
73666,,1.0,0.0,,@gmail.com
73667,,1.0,0.0,,@gmail.com
73668,1.0,1.0,2.0,19.0,@gmail.com
73669,1.0,1.0,2.0,26.0,@gmail.com
73670,,1.0,0.0,,@gmail.com
73671,1.0,1.0,2.0,29.0,@gmail.com
73672,,1.0,0.0,,@gmail.com
73673,,1.0,0.0,,@gmail.com
73674,,1.0,0.0,,@gmail.com
73675,1.0,1.0,1.0,29.0,@gmail.com
73676,,1.0,0.0,,@gmail.com
73677,1.0,1.0,1.0,48.0,@gmail.com
73678,,1.0,0.0,,@gmail.com
73679,1.0,1.0,1.0,50.0,@hotmail.com
73680,1.0,1.0,2.0,38.0,@gmail.com
73681,,1.0,0.0,,@gmail.com
73682,,1.0,0.0,,@yahoo.com
73683,1.0,1.0,4.0,18.0,@gmail.com
73684,,1.0,0.0,,@gmail.com
73685,1.0,1.0,2.0,37.0,@gmail.com
73686,,1.0,0.0,,@gmail.com
73687,,1.0,0.0,,@gmail.com
73688,1.0,1.0,1.0,55.0,@gmail.com
73689,1.0,1.0,1.0,25.0,@gmail.com
73690,,1.0,0.0,,@gmail.com
73691,1.0,1.0,1.0,34.0,@icloud.com
73692,,1.0,0.0,,@gmail.com
73693,1.0,1.0,1.0,33.0,@gmail.com
73694,,1.0,0.0,,@gmail.com
73695,1.0,1.0,2.0,53.0,@gmail.com
73696,,1.0,0.0,,@gmail.com
73697,,1.0,0.0,,@gmail.com
73698,1.0,1.0,1.0,22.0,@gmail.com
73699,1.0,1.0,1.0,20.0,@gmail.com
73700,1.0,1.0,2.0,22.0,@gmail.com
73701,,1.0,0.0,,@gmail.com
73702,1.0,1.0,1.0,22.0,@gmail.com
73703,1.0,1.0,2.0,35.0,@yahoo.com
73704,,1.0,0.0,,@gmail.com
73705,,1.0,0.0,,@gmail.com
73706,1.0,1.0,3.0,50.0,@gmail.com
73707,1.0,1.0,1.0,25.0,other
73708,,1.0,0.0,,@gmail.com
73709,,1.0,0.0,,@gmail.com
73710,,1.0,0.0,,@gmail.com
73711,,1.0,0.0,,@gmail.com
73712,1.0,1.0,2.0,20.0,@gmail.com
73713,,1.0,0.0,,@outlook.com
73714,,1.0,0.0,,@yahoo.com
73715,,1.0,0.0,,@rocketmail.com
73716,1.0,1.0,1.0,33.0,@gmail.com
73717,,1.0,0.0,,@gmail.com
73718,1.0,1.0,2.0,17.0,@gmail.com
73719,,1.0,0.0,,@gmail.com
73720,1.0,1.0,2.0,18.0,@gmail.com
73721,1.0,1.0,1.0,33.0,@gmail.com
73722,,1.0,0.0,,@gmail.com
73723,1.0,1.0,2.0,26.0,@gmail.com
73724,1.0,1.0,1.0,25.0,@yahoo.com
73725,,1.0,0.0,,@gmail.com
73726,1.0,1.0,1.0,23.0,@gmail.com
73727,1.0,1.0,1.0,31.0,@gmail.com
73728,1.0,1.0,1.0,31.0,@gmail.com
73729,1.0,1.0,2.0,36.0,@gmail.com
73730,1.0,1.0,1.0,38.0,@gmail.com
73731,1.0,1.0,2.0,28.0,@gmail.com
73732,,1.0,0.0,,@gmail.com
73733,,1.0,0.0,,@gmail.com
73734,1.0,1.0,2.0,40.0,@gmail.com
73735,1.0,1.0,2.0,41.0,@gmail.com
73736,1.0,1.0,2.0,25.0,@gmail.com
73737,,1.0,0.0,,@gmail.com
73738,1.0,1.0,4.0,25.0,@gmail.com
73739,1.0,1.0,2.0,25.0,@gmail.com
73740,1.0,1.0,1.0,34.0,@gmail.com
73741,1.0,1.0,1.0,21.0,@gmail.com
73742,1.0,1.0,1.0,19.0,@gmail.com
73743,,1.0,0.0,,@gmail.com
73744,,1.0,0.0,,@gmail.com
73745,1.0,1.0,2.0,20.0,@gmail.com
73746,,1.0,0.0,,@gmail.com
73747,1.0,1.0,1.0,28.0,@gmail.com
73748,1.0,1.0,2.0,43.0,@gmail.com
73749,,1.0,0.0,,@gmail.com
73750,,1.0,0.0,,@gmail.com
73751,1.0,1.0,4.0,22.0,@gmail.com
73752,,1.0,0.0,,@hotmail.com
73753,1.0,1.0,1.0,36.0,@gmail.com
73754,1.0,1.0,1.0,25.0,@gmail.com
73755,1.0,1.0,1.0,25.0,@gmail.com
73756,1.0,1.0,2.0,19.0,@gmail.com
73757,,1.0,0.0,,@gmail.com
73758,,1.0,0.0,,@gmail.com
73759,1.0,1.0,3.0,35.0,@gmail.com
73760,,1.0,0.0,,@gmail.com
73761,,1.0,0.0,,@gmail.com
73762,,1.0,0.0,,@gmail.com
73763,,1.0,0.0,,@gmail.com
73764,,1.0,0.0,,@gmail.com
73765,1.0,1.0,2.0,27.0,@gmail.com
73766,1.0,1.0,4.0,50.0,@gmail.com
73767,1.0,1.0,2.0,22.0,@gmail.com
73768,1.0,1.0,1.0,24.0,@gmail.com
73769,1.0,1.0,2.0,24.0,@gmail.com
73770,,1.0,0.0,,@gmail.com
73771,,1.0,0.0,,@gmail.com
73772,1.0,1.0,2.0,29.0,@gmail.com
73773,1.0,1.0,1.0,31.0,@gmail.com
73774,1.0,1.0,1.0,27.0,@gmail.com
73775,1.0,1.0,2.0,20.0,@gmail.com
73776,1.0,1.0,2.0,21.0,@gmail.com
73777,1.0,1.0,2.0,51.0,@gmail.com
73778,,1.0,0.0,,@yahoo.com
73779,,1.0,0.0,,@gmail.com
73780,,1.0,0.0,,@gmail.com
73781,1.0,1.0,1.0,29.0,@gmail.com
73782,,1.0,0.0,,@yahoo.com
73783,1.0,1.0,2.0,30.0,@gmail.com
73784,1.0,1.0,2.0,24.0,@gmail.com
73785,,1.0,0.0,,@gmail.com
73786,,1.0,0.0,,@gmail.com
73787,1.0,1.0,2.0,32.0,@gmail.com
73788,1.0,1.0,2.0,25.0,@gmail.com
73789,1.0,1.0,4.0,50.0,@gmail.com
73790,1.0,1.0,1.0,39.0,@yahoo.com
73791,,1.0,0.0,,@gmail.com
73792,,1.0,0.0,,@yahoo.com
73793,,1.0,0.0,,@gmail.com
73794,,1.0,0.0,,@yahoo.com
73795,1.0,1.0,1.0,31.0,@gmail.com
73796,,1.0,0.0,,@gmail.com
73797,,1.0,0.0,,@gmail.com
73798,,1.0,0.0,,@gmail.com
73799,1.0,1.0,2.0,25.0,@gmail.com
73800,,1.0,0.0,,@gmail.com
73801,,1.0,0.0,,@gmail.com
73802,,1.0,0.0,,@gmail.com
73803,1.0,1.0,3.0,26.0,@gmail.com
73804,1.0,1.0,2.0,24.0,@gmail.com
73805,,1.0,0.0,,@gmail.com
73806,1.0,1.0,2.0,23.0,@gmail.com
73807,1.0,1.0,2.0,24.0,@gmail.com
73808,,1.0,0.0,,@gmail.com
73809,1.0,1.0,1.0,30.0,@gmail.com
73810,,1.0,0.0,,@hotmail.com
73811,,1.0,0.0,,@gmail.com
73812,1.0,1.0,2.0,29.0,@gmail.com
73813,,1.0,0.0,,@gmail.com
73814,1.0,1.0,3.0,20.0,@gmail.com
73815,1.0,1.0,1.0,44.0,@yahoo.com
73816,1.0,1.0,1.0,34.0,@hotmail.com
73817,1.0,1.0,1.0,28.0,@gmail.com
73818,1.0,1.0,2.0,19.0,@gmail.com
73819,,1.0,0.0,,@gmail.com
73820,,1.0,0.0,,@gmail.com
73821,1.0,1.0,1.0,30.0,@gmail.com
73822,1.0,1.0,1.0,30.0,@gmail.com
73823,1.0,1.0,3.0,39.0,@gmail.com
73824,,1.0,0.0,,@gmail.com
73825,1.0,1.0,1.0,26.0,@yahoo.com
73826,,1.0,0.0,,@gmail.com
73827,1.0,1.0,1.0,25.0,@gmail.com
73828,1.0,1.0,4.0,29.0,@gmail.com
73829,,1.0,0.0,,@gmail.com
73830,1.0,1.0,2.0,52.0,@gmail.com
73831,1.0,1.0,1.0,44.0,@gmail.com
73832,,1.0,0.0,,@icloud.com
73833,1.0,1.0,1.0,25.0,@gmail.com
73834,,1.0,0.0,,@gmail.com
73835,,1.0,0.0,,@gmail.com
73836,1.0,1.0,1.0,38.0,@gmail.com
73837,,1.0,0.0,,@gmail.com
73838,1.0,1.0,2.0,27.0,@gmail.com
73839,,1.0,0.0,,@gmail.com
73840,1.0,1.0,2.0,17.0,@gmail.com
73841,1.0,1.0,1.0,20.0,@gmail.com
73842,,1.0,0.0,,@gmail.com
73843,1.0,1.0,1.0,31.0,@gmail.com
73844,1.0,1.0,1.0,25.0,@gmail.com
73845,1.0,1.0,2.0,21.0,@gmail.com
73846,,1.0,0.0,,@gmail.com
73847,,1.0,0.0,,@gmail.com
73848,,1.0,0.0,,@gmail.com
73849,,1.0,0.0,,@gmail.com
73850,,1.0,0.0,,@gmail.com
73851,1.0,1.0,2.0,24.0,@gmail.com
73852,1.0,1.0,1.0,28.0,@gmail.com
73853,,1.0,0.0,,@gmail.com
73854,,1.0,0.0,,@gmail.com
73855,,1.0,0.0,,@gmail.com
73856,,1.0,0.0,,@gmail.com
73857,1.0,1.0,2.0,25.0,@icloud.com
73858,,1.0,0.0,,@gmail.com
73859,1.0,1.0,1.0,26.0,@gmail.com
73860,,1.0,0.0,,@gmail.com
73861,,1.0,0.0,,@gmail.com
73862,,1.0,0.0,,@gmail.com
73863,,1.0,0.0,,@gmail.com
73864,1.0,1.0,2.0,118.0,@hotmail.com
73865,1.0,1.0,2.0,25.0,@gmail.com
73866,1.0,1.0,1.0,27.0,@hotmail.com
73867,1.0,1.0,1.0,27.0,@gmail.com
73868,,1.0,0.0,,other
73869,1.0,1.0,1.0,29.0,@yahoo.com
73870,1.0,1.0,1.0,35.0,@gmail.com
73871,,1.0,0.0,,@outlook.com
73872,1.0,1.0,1.0,25.0,@gmail.com
73873,1.0,1.0,2.0,17.0,@gmail.com
73874,1.0,1.0,2.0,29.0,@icloud.com
73875,,1.0,0.0,,@gmail.com
73876,1.0,1.0,1.0,18.0,@gmail.com
73877,,1.0,0.0,,@hotmail.com
73878,1.0,1.0,2.0,30.0,@gmail.com
73879,,1.0,0.0,,@gmail.com
73880,1.0,1.0,2.0,25.0,@gmail.com
73881,,1.0,0.0,,@gmail.com
73882,1.0,1.0,3.0,25.0,@gmail.com
73883,,1.0,0.0,,@gmail.com
73884,1.0,1.0,1.0,31.0,@gmail.com
73885,1.0,1.0,3.0,23.0,@gmail.com
73886,1.0,1.0,1.0,23.0,@hotmail.com
73887,,1.0,0.0,,@gmail.com
73888,,1.0,0.0,,@gmail.com
73889,1.0,1.0,2.0,118.0,@gmail.com
73890,1.0,1.0,1.0,26.0,@gmail.com
73891,,1.0,0.0,,@gmail.com
73892,,1.0,0.0,,@gmail.com
73893,1.0,1.0,1.0,29.0,@gmail.com
73894,,1.0,0.0,,@gmail.com
73895,1.0,1.0,1.0,37.0,@gmail.com
73896,,1.0,0.0,,@yahoo.com
73897,1.0,1.0,2.0,23.0,@gmail.com
73898,1.0,1.0,2.0,39.0,@yahoo.com
73899,1.0,1.0,2.0,29.0,@gmail.com
73900,,1.0,0.0,,@hotmail.com
73901,1.0,1.0,1.0,34.0,@gmail.com
73902,1.0,1.0,1.0,27.0,@gmail.com
73903,1.0,1.0,2.0,34.0,@gmail.com
73904,1.0,1.0,2.0,29.0,@gmail.com
73905,1.0,1.0,2.0,32.0,@live.com
73906,,1.0,0.0,,@gmail.com
73907,,1.0,0.0,,@gmail.com
73908,,1.0,0.0,,@gmail.com
73909,1.0,1.0,2.0,27.0,@gmail.com
73910,,1.0,0.0,,@gmail.com
73911,1.0,1.0,2.0,36.0,@gmail.com
73912,,1.0,0.0,,@gmail.com
73913,,1.0,0.0,,@gmail.com
73914,1.0,1.0,1.0,50.0,@yahoo.com
73915,1.0,1.0,3.0,50.0,@gmail.com
73916,1.0,1.0,1.0,20.0,@gmail.com
73917,,1.0,0.0,,@gmail.com
73918,1.0,1.0,2.0,27.0,@gmail.com
73919,,1.0,0.0,,@gmail.com
73920,,1.0,0.0,,@gmail.com
73921,1.0,1.0,1.0,51.0,@gmail.com
73922,1.0,1.0,2.0,24.0,@gmail.com
73923,1.0,1.0,1.0,33.0,@gmail.com
73924,,1.0,0.0,,@gmail.com
73925,1.0,1.0,2.0,29.0,@hotmail.com
73926,,1.0,0.0,,@gmail.com
73927,1.0,1.0,2.0,27.0,@gmail.com
73928,1.0,1.0,2.0,26.0,@gmail.com
73929,1.0,1.0,1.0,38.0,@gmail.com
73930,1.0,1.0,1.0,18.0,@gmail.com
73931,,1.0,0.0,,@gmail.com
73932,,1.0,0.0,,@gmail.com
73933,,1.0,0.0,,@gmail.com
73934,,1.0,0.0,,@gmail.com
73935,,1.0,0.0,,@gmail.com
73936,1.0,1.0,1.0,59.0,@gmail.com
73937,1.0,1.0,4.0,28.0,@gmail.com
73938,1.0,1.0,2.0,27.0,@gmail.com
73939,1.0,1.0,3.0,50.0,@gmail.com
73940,,1.0,0.0,,@gmail.com
73941,1.0,1.0,1.0,37.0,@gmail.com
73942,,1.0,0.0,,@gmail.com
73943,,1.0,0.0,,@gmail.com
73944,1.0,1.0,2.0,24.0,@gmail.com
73945,1.0,1.0,1.0,34.0,@gmail.com
73946,1.0,1.0,4.0,40.0,@gmail.com
73947,,1.0,0.0,,@gmail.com
73948,1.0,1.0,2.0,20.0,@gmail.com
73949,,1.0,0.0,,@gmail.com
73950,,1.0,0.0,,@gmail.com
73951,1.0,1.0,1.0,25.0,@gmail.com
73952,1.0,1.0,1.0,39.0,@gmail.com
73953,,1.0,0.0,,@gmail.com
73954,1.0,1.0,1.0,26.0,@gmail.com
73955,1.0,1.0,1.0,28.0,@gmail.com
73956,,1.0,0.0,,@gmail.com
73957,1.0,1.0,2.0,20.0,@gmail.com
73958,1.0,1.0,2.0,42.0,@gmail.com
73959,1.0,1.0,2.0,26.0,@gmail.com
73960,,1.0,0.0,,@gmail.com
73961,1.0,1.0,4.0,31.0,@gmail.com
73962,1.0,1.0,1.0,32.0,@gmail.com
73963,1.0,1.0,2.0,18.0,@gmail.com
73964,,1.0,0.0,,@gmail.com
73965,,1.0,0.0,,@gmail.com
73966,1.0,1.0,2.0,16.0,@gmail.com
73967,,1.0,0.0,,@gmail.com
73968,,1.0,0.0,,@gmail.com
73969,1.0,1.0,2.0,26.0,@gmail.com
73970,1.0,1.0,1.0,70.0,@gmail.com
73971,1.0,1.0,2.0,20.0,@gmail.com
73972,,1.0,0.0,,@gmail.com
73973,1.0,1.0,4.0,50.0,@gmail.com
73974,,1.0,0.0,,@gmail.com
73975,1.0,1.0,1.0,26.0,@gmail.com
73976,1.0,1.0,1.0,32.0,@gmail.com
73977,,1.0,0.0,,@gmail.com
73978,1.0,1.0,1.0,29.0,@gmail.com
73979,,1.0,0.0,,@gmail.com
73980,,1.0,0.0,,@gmail.com
73981,1.0,1.0,2.0,19.0,@gmail.com
73982,1.0,1.0,4.0,29.0,@yahoo.com
73983,1.0,1.0,1.0,26.0,@gmail.com
73984,,1.0,0.0,,@gmail.com
73985,1.0,1.0,2.0,19.0,@gmail.com
73986,1.0,1.0,1.0,19.0,@gmail.com
73987,1.0,1.0,2.0,42.0,@yahoo.com
73988,1.0,1.0,1.0,42.0,@gmail.com
73989,1.0,1.0,2.0,27.0,@gmail.com
73990,,1.0,0.0,,@gmail.com
73991,1.0,1.0,2.0,29.0,@gmail.com
73992,,1.0,0.0,,@gmail.com
73993,,1.0,0.0,,@gmail.com
73994,,1.0,0.0,,@gmail.com
73995,1.0,1.0,2.0,34.0,@gmail.com
73996,1.0,1.0,1.0,32.0,@gmail.com
73997,1.0,1.0,1.0,49.0,@gmail.com
73998,1.0,1.0,1.0,31.0,@gmail.com
73999,1.0,1.0,2.0,24.0,@gmail.com
74000,,1.0,0.0,,@gmail.com
74001,,1.0,0.0,,@gmail.com
74002,1.0,1.0,2.0,29.0,@gmail.com
74003,1.0,1.0,2.0,41.0,@gmail.com
74004,,1.0,0.0,,@gmail.com
74005,1.0,1.0,1.0,30.0,@gmail.com
74006,1.0,1.0,1.0,18.0,@gmail.com
74007,1.0,1.0,2.0,24.0,@gmail.com
74008,1.0,1.0,2.0,41.0,@gmail.com
74009,,1.0,0.0,,@gmail.com
74010,,1.0,0.0,,@gmail.com
74011,,1.0,0.0,,@gmail.com
74012,1.0,1.0,2.0,28.0,@gmail.com
74013,1.0,1.0,4.0,21.0,@gmail.com
74014,1.0,1.0,1.0,58.0,@gmail.com
74015,1.0,1.0,2.0,30.0,@gmail.com
74016,1.0,1.0,2.0,30.0,@gmail.com
74017,,1.0,0.0,,@gmail.com
74018,1.0,1.0,1.0,32.0,@gmail.com
74019,,1.0,0.0,,@gmail.com
74020,1.0,1.0,2.0,35.0,@gmail.com
74021,,1.0,0.0,,@gmail.com
74022,,1.0,0.0,,@gmail.com
74023,1.0,1.0,1.0,32.0,@gmail.com
74024,1.0,1.0,2.0,22.0,@gmail.com
74025,,1.0,0.0,,@yahoo.com
74026,,1.0,0.0,,@gmail.com
74027,1.0,1.0,2.0,49.0,@gmail.com
74028,1.0,1.0,1.0,30.0,@gmail.com
74029,,1.0,0.0,,@gmail.com
74030,,1.0,0.0,,@gmail.com
74031,,1.0,0.0,,@gmail.com
74032,1.0,1.0,1.0,35.0,@gmail.com
74033,,1.0,0.0,,@gmail.com
74034,,1.0,0.0,,@gmail.com
74035,1.0,1.0,2.0,29.0,@gmail.com
74036,1.0,1.0,2.0,25.0,@gmail.com
74037,1.0,1.0,2.0,30.0,@hotmail.com
74038,1.0,1.0,1.0,21.0,@gmail.com
74039,,1.0,0.0,,@gmail.com
74040,1.0,1.0,2.0,34.0,@gmail.com
74041,,1.0,0.0,,@gmail.com
74042,1.0,1.0,1.0,18.0,@gmail.com
74043,1.0,1.0,1.0,42.0,@icloud.com
74044,1.0,1.0,4.0,19.0,@gmail.com
74045,1.0,1.0,1.0,48.0,@gmail.com
74046,,1.0,0.0,,@gmail.com
74047,,1.0,0.0,,@gmail.com
74048,1.0,1.0,2.0,19.0,@gmail.com
74049,,1.0,0.0,,@gmail.com
74050,1.0,1.0,1.0,24.0,@icloud.com
74051,1.0,1.0,2.0,26.0,@gmail.com
74052,,1.0,0.0,,@gmail.com
74053,1.0,1.0,2.0,23.0,@gmail.com
74054,,1.0,0.0,,@gmail.com
74055,1.0,1.0,1.0,22.0,@gmail.com
74056,1.0,1.0,2.0,49.0,@gmail.com
74057,1.0,1.0,1.0,56.0,@gmail.com
74058,,1.0,0.0,,@hotmail.com
74059,1.0,1.0,2.0,19.0,@gmail.com
74060,1.0,1.0,1.0,24.0,@gmail.com
74061,,1.0,0.0,,@gmail.com
74062,1.0,1.0,1.0,21.0,@gmail.com
74063,,1.0,0.0,,@gmail.com
74064,1.0,1.0,2.0,21.0,@gmail.com
74065,,1.0,0.0,,@gmail.com
74066,1.0,1.0,2.0,32.0,@gmail.com
74067,1.0,1.0,2.0,22.0,@gmail.com
74068,1.0,1.0,2.0,35.0,@gmail.com
74069,1.0,1.0,1.0,29.0,@gmail.com
74070,1.0,1.0,1.0,21.0,@gmail.com
74071,1.0,1.0,1.0,27.0,@gmail.com
74072,1.0,1.0,2.0,118.0,@yahoo.com
74073,,1.0,0.0,,@gmail.com
74074,1.0,1.0,2.0,22.0,@gmail.com
74075,,1.0,0.0,,@gmail.com
74076,,1.0,0.0,,@gmail.com
74077,1.0,1.0,1.0,39.0,@gmail.com
74078,1.0,1.0,1.0,25.0,@gmail.com
74079,,1.0,0.0,,@yahoo.com
74080,1.0,1.0,2.0,118.0,@gmail.com
74081,1.0,1.0,2.0,22.0,@gmail.com
74082,,1.0,0.0,,@gmail.com
